CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
500,Male,30,2,125495.6,2,1,1,68807.5,0
583,Female,42,7,0.0,2,1,0,144039.1,0
595,Female,26,8,118547.7,1,1,1,151192.2,0
670,Male,43,1,97792.2,1,0,0,120225.6,0
610,Male,41,6,0.0,3,0,0,56118.8,1
814,Female,72,2,0.0,2,0,1,130853.0,0
660,Female,40,8,167181.0,1,1,1,185156.9,0
580,Male,35,9,121355.2,1,0,1,35671.5,0
850,Female,81,1,0.0,2,1,1,59568.2,0
676,Male,35,0,0.0,2,0,0,139911.6,0
578,Male,46,5,113226.5,1,1,0,56770.8,0
579,Female,33,1,118392.8,1,1,1,157564.8,0
711,Female,52,8,145262.5,1,0,1,131473.3,0
692,Male,40,6,163505.2,1,0,0,90424.1,0
760,Female,33,1,118114.3,2,0,1,156660.2,0
630,Female,51,0,108449.2,3,0,0,88372.7,1
808,Male,32,1,0.0,2,1,1,46200.7,0
611,Female,36,10,103294.6,1,1,0,160548.1,0
697,Female,42,1,0.0,1,1,0,1262.8,1
655,Female,38,6,0.0,1,1,1,188639.3,0
601,Male,28,6,0.0,2,1,0,14665.3,0
755,Male,42,2,119919.1,1,1,0,156868.2,0
553,Male,37,1,0.0,1,1,0,30461.6,0
723,Male,28,4,0.0,2,1,1,123885.9,0
507,Female,34,4,0.0,2,1,1,60688.4,0
777,Male,43,1,0.0,2,1,0,21785.9,0
566,Male,34,3,0.0,1,0,0,188135.7,0
732,Male,26,7,0.0,2,1,0,154364.7,0
697,Female,42,10,0.0,2,1,0,61312.2,0
555,Male,29,4,128744.0,1,1,1,47454.9,0
584,Female,62,9,137727.3,2,0,1,121102.9,0
705,Female,44,10,106731.6,1,1,0,137419.9,1
688,Female,38,7,123544.2,1,1,1,157664.0,0
626,Female,37,2,133969.0,2,1,0,148689.7,0
636,Male,76,9,126534.6,1,1,1,39789.6,0
719,Female,35,8,0.0,1,1,1,165162.4,0
706,Male,30,6,87609.7,2,0,0,137674.6,1
731,Male,41,3,0.0,2,1,0,101371.7,0
738,Male,49,3,0.0,3,1,1,65066.5,1
426,Male,34,9,0.0,2,1,0,107876.9,0
622,Female,36,0,108960.0,2,1,0,111180.3,1
701,Female,30,2,0.0,2,1,0,115650.6,0
512,Male,51,6,144953.3,1,1,1,165035.2,0
635,Male,41,4,103544.9,2,1,0,193746.6,0
685,Male,33,6,0.0,1,1,0,58458.3,0
609,Male,53,7,0.0,2,0,1,52332.9,0
598,Male,38,1,101487.2,1,1,1,75959.1,1
708,Male,52,10,105355.8,1,1,0,123.1,1
574,Male,36,4,77967.5,1,1,0,167067.0,1
629,Male,44,5,0.0,4,0,0,117572.6,1
422,Female,54,4,0.0,2,1,1,7166.7,0
656,Male,28,8,120047.8,1,1,1,137173.4,0
697,Male,32,7,175464.9,3,1,0,116442.4,1
718,Male,52,8,79475.3,3,1,1,32421.3,1
586,Male,37,8,167735.7,2,0,1,104665.8,0
481,Female,37,8,0.0,2,1,0,44215.9,0
749,Female,33,1,74386.0,1,1,0,20164.5,0
561,Male,49,5,94754.0,1,1,1,26691.3,0
676,Male,27,4,0.0,1,0,1,107955.7,0
615,Male,43,3,86920.9,1,1,1,150048.4,0
582,Female,39,1,132077.5,2,1,0,192255.2,0
601,Male,40,10,127847.9,1,0,0,173245.7,0
708,Male,34,3,0.0,1,0,1,121457.9,1
708,Male,42,9,176702.4,2,1,1,104804.7,0
797,Female,33,10,83555.6,1,0,0,69767.1,0
682,Male,26,8,0.0,2,1,0,178373.4,0
694,Female,39,9,0.0,2,0,0,99924.0,0
490,Female,40,1,0.0,1,1,1,49594.2,1
828,Male,42,10,0.0,1,1,1,186071.1,0
594,Female,38,7,96858.4,1,1,0,77511.5,0
579,Male,33,1,0.0,2,1,1,54816.6,0
723,Female,35,0,0.0,2,0,1,61291.0,0
619,Female,42,8,132796.0,3,1,1,191821.4,1
794,Female,30,1,154970.5,1,0,1,156768.5,0
674,Male,44,3,88902.2,1,1,0,73731.3,0
418,Male,28,7,98738.9,1,1,0,122190.2,0
502,Male,33,8,0.0,2,1,1,123509.0,0
678,Female,50,6,0.0,1,1,0,8199.5,0
599,Male,40,10,137456.3,2,1,1,14113.1,0
736,Male,29,4,0.0,2,0,0,51705.0,0
430,Female,60,7,73937.0,1,1,0,161937.6,1
537,Female,45,7,158621.0,1,1,0,120893.0,1
683,Male,30,1,113257.2,1,1,1,65035.0,0
828,Male,31,9,0.0,1,0,1,164257.4,0
691,Female,29,9,116536.4,1,1,0,51988.0,0
608,Female,28,4,0.0,2,1,0,10899.6,1
691,Female,60,6,101070.7,1,1,0,177355.8,1
718,Male,39,6,0.0,2,0,1,63889.1,0
680,Female,31,3,127331.5,3,1,1,176433.6,0
838,Female,41,5,0.0,2,1,0,81313.5,0
695,Female,31,5,0.0,2,0,1,13998.9,0
681,Male,46,0,105969.4,1,1,0,5771.6,0
762,Male,36,5,119547.5,1,1,1,42693.7,0
751,Male,38,7,0.0,2,0,0,90839.6,0
678,Male,28,5,138668.2,1,1,1,54144.0,0
634,Female,37,7,51582.5,2,1,1,184312.9,0
749,Male,37,7,0.0,2,1,0,20306.8,0
590,Male,37,6,169902.9,1,1,1,128256.2,0
610,Female,27,4,87262.4,2,1,0,182720.1,0
502,Male,33,7,0.0,2,0,1,4082.5,0
578,Female,40,7,0.0,2,0,0,102233.7,0
547,Female,32,2,0.0,2,1,0,132002.8,0
579,Female,27,9,0.0,2,1,0,126838.7,0
661,Male,39,5,0.0,2,0,0,181461.5,0
794,Male,46,6,0.0,2,1,0,195325.7,0
719,Male,61,5,0.0,2,0,1,29132.4,0
728,Female,69,1,0.0,2,1,1,131804.9,0
598,Male,19,3,150348.4,1,1,1,173784.0,0
822,Female,46,3,115074.0,2,1,0,26249.9,0
670,Female,40,3,0.0,1,1,1,182650.2,0
850,Male,28,8,99987.0,1,1,0,196582.6,0
723,Female,68,3,110357.0,1,0,0,141977.5,1
705,Male,42,8,166685.9,2,1,1,55313.5,0
677,Male,40,7,95312.8,1,1,1,62944.8,0
736,Male,43,4,202443.5,1,1,0,72375.0,0
661,Female,47,0,109493.6,1,0,0,188324.0,1
501,Male,38,9,88977.4,2,0,1,133403.1,0
516,Female,29,2,104982.6,1,1,0,157378.5,0
517,Female,59,8,154111.0,2,1,0,101240.1,1
766,Male,32,6,185714.3,1,1,1,102502.5,0
520,Female,23,3,116022.5,2,1,1,37577.7,0
541,Male,46,6,0.0,2,1,1,83456.7,0
790,Female,34,2,164011.5,1,1,0,199420.4,0
797,Male,31,9,0.0,2,1,1,24748.9,0
811,Male,40,1,101514.9,1,1,1,121765.0,0
722,Female,32,4,0.0,2,1,1,113666.5,0
675,Male,28,9,0.0,1,1,0,134110.9,0
660,Male,39,9,134599.3,2,1,0,183095.9,0
566,Male,32,10,147511.3,1,1,1,159891.0,0
768,Male,25,0,78396.1,1,1,1,8316.2,0
610,Female,31,5,0.0,2,0,0,63736.4,0
715,Female,31,3,110581.3,1,1,1,94715.2,0
750,Male,42,8,151836.4,2,1,0,68695.4,0
431,Male,45,5,83624.6,2,0,0,36899.6,0
704,Male,24,2,148197.2,2,1,0,182775.1,0
535,Female,30,5,122924.8,1,0,0,62390.6,1
614,Female,38,4,72594.0,1,1,1,76042.5,0
748,Male,38,4,115221.4,1,0,1,70956.8,0
492,Male,51,8,117808.7,2,1,1,67311.1,0
573,Male,40,7,147754.7,1,1,1,110454.5,0
706,Female,53,3,0.0,3,0,0,88479.0,1
680,Male,31,10,113292.2,1,1,1,122639.7,0
458,Male,36,5,0.0,2,1,0,79723.8,0
612,Male,44,2,115163.4,1,1,1,97677.5,1
809,Male,50,10,118098.6,1,1,1,100720.0,1
590,Male,39,9,0.0,2,1,1,104730.5,0
602,Male,35,8,0.0,1,1,1,22499.3,0
540,Male,37,0,120825.7,1,1,0,28257.9,0
494,Male,25,6,0.0,2,0,1,109988.1,0
797,Male,29,1,0.0,1,0,1,149991.3,0
526,Male,61,6,133845.3,2,1,1,45180.8,0
631,Male,38,7,0.0,2,1,0,181605.9,0
576,Female,29,5,108541.0,1,1,1,126469.1,0
405,Male,39,10,0.0,1,1,0,160810.9,1
555,Male,30,1,0.0,2,0,0,88146.9,0
750,Female,37,2,113817.1,1,0,0,88333.7,0
665,Male,28,8,137300.2,1,1,0,90174.8,0
640,Male,37,5,158024.4,1,1,0,81298.1,0
457,Female,33,7,127837.5,1,0,1,60013.2,0
695,Male,36,4,161533.0,1,1,0,100940.9,0
645,Male,31,7,161171.7,2,1,0,12599.9,1
647,Male,32,9,80958.4,1,1,1,128590.7,0
808,Male,25,7,0.0,2,0,1,23180.4,0
641,Male,33,2,146193.6,2,1,1,55796.8,1
700,Male,29,8,0.0,2,0,1,152097.0,0
660,Male,26,4,115021.8,1,0,1,162443.1,0
615,Male,41,1,126773.4,1,1,1,55551.3,0
705,Female,40,3,92889.9,1,1,1,109496.7,0
718,Male,48,9,0.0,2,1,1,72105.6,0
754,Male,61,5,146622.4,1,1,1,41815.2,1
713,Male,45,4,131038.1,1,1,0,74005.0,1
587,Female,46,6,88820.3,1,0,0,70224.3,0
569,Male,31,1,115407.0,1,0,0,145528.2,0
568,Female,38,3,132951.9,1,0,1,124486.3,0
634,Male,74,5,108891.7,1,1,0,10078.0,0
770,Female,46,5,141788.6,2,0,0,164967.2,0
676,Female,64,4,116954.3,1,1,1,91149.5,0
723,Female,47,10,90450.0,2,0,0,103379.3,1
614,Female,39,8,125997.2,1,1,1,128049.3,1
601,Female,41,3,0.0,2,1,0,54342.8,0
592,Male,60,9,0.0,4,1,1,13614.0,1
605,Female,36,9,0.0,2,0,1,35521.6,0
752,Female,31,4,144637.9,2,1,0,40496.7,0
677,Female,29,3,86616.4,1,0,0,91903.9,1
850,Male,31,8,0.0,2,1,0,178667.7,0
608,Female,48,2,127924.3,2,1,0,32202.6,0
786,Female,34,9,0.0,2,1,0,117034.3,0
777,Female,29,9,131240.6,1,1,1,163746.1,1
667,Male,31,5,0.0,2,1,1,20346.7,0
848,Male,35,5,120046.7,2,1,0,84710.7,0
486,Female,39,8,97819.4,1,0,1,120531.3,0
598,Female,64,1,62979.9,1,1,1,152273.6,0
506,Female,40,3,0.0,1,1,1,144345.6,0
612,Male,46,9,161450.0,1,1,1,96961.0,1
545,Male,30,3,0.0,2,1,0,170307.4,0
793,Male,56,8,119496.3,2,1,0,29881.0,0
682,Female,30,9,0.0,2,1,1,195104.9,0
517,Male,62,1,43772.7,3,1,0,187756.2,1
684,Male,32,9,100249.4,2,0,1,67599.7,0
692,Male,46,2,0.0,2,1,1,105983.1,0
740,Female,60,5,108028.1,2,0,0,25980.4,1
666,Male,71,1,53013.3,2,1,1,112222.6,0
693,Male,68,2,0.0,2,1,1,59865.0,0
757,Male,33,1,122088.7,1,1,0,42581.1,0
684,Male,18,9,90544.0,1,0,1,4777.2,0
691,Male,35,6,0.0,2,0,1,178038.2,0
842,Male,44,3,141252.2,4,0,1,128521.2,1
482,Female,35,5,147813.1,2,0,0,109029.7,0
735,Male,55,6,134140.7,1,1,0,2267.9,0
681,Female,63,7,0.0,2,1,1,55054.5,0
616,Female,31,8,0.0,1,0,1,76456.2,0
850,Female,35,2,128548.5,4,1,0,75479.0,1
635,Male,43,10,122198.2,2,0,1,179144.5,0
638,Male,42,8,145177.8,1,1,0,193471.7,1
820,Female,31,2,94222.5,1,1,0,103570.8,0
694,Female,58,1,143212.2,1,0,0,102628.6,1
713,Male,41,3,0.0,2,1,0,55772.0,0
543,Male,41,6,143350.4,1,1,1,192070.2,1
649,Female,41,3,130931.8,1,1,1,144808.4,0
777,Female,30,4,137851.3,1,1,0,5008.2,1
561,Male,33,6,0.0,2,0,0,173680.4,0
724,Male,41,5,0.0,1,0,1,115753.9,0
665,Female,51,8,0.0,1,1,1,38928.5,1
441,Male,60,1,140614.2,1,0,1,174381.2,0
579,Male,22,3,118680.6,1,1,1,49829.8,0
777,Male,35,7,122917.7,1,1,1,76169.7,0
739,Female,36,0,0.0,2,0,0,133465.6,0
660,Male,40,5,131754.1,2,1,1,38761.6,0
554,Female,35,8,0.0,2,1,1,176779.5,0
850,Female,24,6,0.0,2,1,1,13159.9,0
842,Female,35,9,119948.1,1,1,0,48218.0,1
785,Female,38,1,0.0,1,1,0,134964.9,1
550,Male,25,0,0.0,2,1,1,184221.1,0
750,Female,39,6,0.0,2,0,0,19264.3,0
490,Female,38,3,97266.1,1,1,1,92797.2,0
605,Male,28,10,113690.8,1,1,0,33114.2,0
563,Female,42,6,99056.2,2,1,0,154348.0,1
675,Male,34,8,0.0,2,1,1,184842.2,0
621,Female,36,7,116338.7,1,1,1,155743.5,0
850,Male,40,6,97340.0,1,0,1,88815.3,0
711,Male,41,3,0.0,2,1,1,193747.6,0
549,Female,55,1,137592.3,2,0,1,116548.0,1
764,Male,34,6,108760.3,2,1,0,166324.8,1
627,Male,30,3,128770.9,2,1,1,40199.0,0
850,Female,34,2,0.0,2,0,0,51919.0,0
614,Female,36,1,44054.8,1,1,1,73329.1,0
685,Female,44,2,119657.5,1,1,0,145387.1,1
683,Female,49,7,108797.6,2,0,0,140763.2,0
643,Male,35,2,0.0,2,0,0,67979.4,0
561,Female,49,1,102025.3,1,1,0,133051.6,1
601,Female,20,9,122446.6,2,1,0,86791.9,0
766,Female,27,7,158786.7,2,0,1,47579.3,0
699,Male,29,3,125689.3,1,1,1,151623.7,0
850,Male,29,1,154640.4,1,1,1,164039.5,0
792,Female,50,4,146710.8,1,1,0,16528.4,1
636,Male,67,7,136709.4,1,0,1,66753.1,1
850,Male,43,5,129305.1,2,0,1,19244.6,0
628,Male,40,10,0.0,2,1,0,103832.6,0
736,Female,63,10,0.0,2,0,1,502.7,0
711,Female,21,0,82844.3,2,0,1,1408.7,0
583,Female,22,2,0.0,2,0,1,5985.4,0
757,Male,46,0,0.0,2,1,0,37460.1,0
749,Female,33,10,76692.2,1,0,1,30396.4,0
705,Male,34,7,117715.8,1,1,0,2498.7,0
585,Male,54,8,87105.3,1,1,1,55346.1,0
437,Female,43,6,0.0,1,1,0,148331.0,1
741,Female,64,2,69311.2,1,1,1,59237.7,0
738,Male,26,9,0.0,2,1,1,48644.9,0
586,Female,33,10,66948.7,2,1,1,140759.0,0
627,Female,57,9,0.0,2,1,1,107712.4,0
551,Male,76,2,128410.7,2,1,1,181718.7,0
606,Male,38,3,99897.5,1,0,0,37054.7,0
674,Male,22,3,0.0,1,1,1,173940.6,0
584,Female,31,6,152622.3,1,1,0,99298.8,0
590,Male,40,8,0.0,2,1,0,62933.0,0
585,Male,56,4,138227.2,2,1,1,55287.8,0
508,Female,25,2,111395.5,1,0,1,48197.1,0
458,Male,44,7,84386.6,1,1,0,178642.7,0
692,Female,36,3,0.0,2,1,1,8282.2,0
502,Male,33,5,174673.7,2,1,0,33300.6,0
518,Male,46,3,0.0,2,1,0,76515.8,0
660,Male,46,5,109019.7,2,1,1,33680.6,0
698,Female,52,1,107906.8,1,1,0,168886.4,1
678,Male,54,7,128915.0,1,0,0,191746.2,1
773,Male,63,9,111179.8,1,1,1,93091.0,0
619,Female,52,8,124099.1,1,0,0,23904.5,0
684,Male,59,9,122471.1,1,0,1,15807.1,0
635,Male,34,3,134692.4,2,1,1,83773.0,0
680,Female,25,4,123816.5,1,1,1,90162.4,0
608,Male,34,3,106288.5,1,1,1,36639.3,0
603,Female,55,7,127723.3,2,1,0,139469.1,1
579,Male,43,2,145843.8,1,1,1,198402.4,1
756,Female,34,2,148200.7,1,0,0,194584.5,0
611,Male,30,2,104145.7,1,0,0,159629.6,0
532,Male,24,8,142755.3,1,0,0,34231.5,0
684,Female,63,3,81245.8,1,1,0,69643.3,1
647,Female,33,3,168560.5,2,0,0,90270.2,0
583,Male,38,8,0.0,1,1,0,47848.6,0
774,Male,42,2,132193.9,2,1,1,162865.5,0
677,Male,58,9,0.0,1,0,1,168650.4,0
542,Male,25,8,139330.1,1,0,0,54372.4,0
613,Male,29,0,0.0,2,0,1,133897.3,0
666,Male,40,5,0.0,2,1,0,147878.1,0
777,Female,28,2,134571.5,1,0,1,118313.4,0
581,Male,50,2,143829.2,2,1,0,181224.2,1
705,Male,32,7,0.0,2,1,0,7921.6,0
673,Female,44,8,133445.0,1,0,1,5708.2,0
594,Female,23,4,104753.8,2,1,0,56756.5,1
648,Female,51,2,116574.8,1,1,0,4121.0,1
605,Male,41,10,0.0,2,0,1,97213.1,0
734,Female,40,9,176914.8,1,1,1,12799.2,0
572,Female,36,8,68348.2,2,0,1,50400.3,0
595,Female,33,9,0.0,2,1,1,41447.9,0
749,Male,42,2,56726.8,2,0,1,185543.4,0
573,Male,46,3,65269.2,1,0,1,189988.7,1
624,Male,33,6,66220.2,1,0,1,170819.0,0
703,Male,56,9,0.0,1,0,0,85547.3,1
665,Female,41,8,96147.6,1,1,0,137038.0,0
648,Male,42,4,0.0,2,1,0,19283.1,0
850,Male,48,2,0.0,1,1,0,169425.3,1
569,Female,32,8,145330.4,1,1,1,132038.7,0
566,Female,21,3,0.0,2,1,1,3626.5,0
537,Female,47,4,124192.3,2,1,1,50881.5,0
706,Female,46,7,111288.2,1,1,1,149170.3,1
734,Male,43,7,107805.7,1,0,0,182505.7,0
586,Female,36,5,103700.7,1,1,0,194072.6,1
612,Female,38,1,0.0,2,1,1,9209.2,0
648,Male,34,0,0.0,1,1,1,167931.8,0
557,Female,27,3,87739.1,1,1,1,123096.6,0
643,Female,20,0,133313.3,1,1,1,3965.7,0
433,Female,49,10,0.0,1,1,1,87711.6,0
643,Male,41,7,154902.7,1,1,1,49667.3,0
488,Female,36,0,0.0,2,1,0,136675.2,0
758,Male,68,6,112595.9,1,1,0,35865.4,1
743,Male,39,3,119695.8,1,0,1,26136.1,0
730,Female,47,7,0.0,1,1,0,33373.3,1
746,Male,49,7,0.0,2,0,1,10096.3,0
666,Female,59,8,152614.5,2,1,1,188782.3,0
580,Female,33,7,131647.0,2,0,0,79775.2,0
850,Male,27,6,96654.7,2,0,0,152740.2,0
563,Male,22,3,137583.0,1,0,1,5791.9,0
766,Female,28,3,62717.8,2,1,1,13182.4,0
659,Male,32,9,95377.1,1,0,1,187551.2,0
607,Male,28,1,135936.1,2,1,1,110560.1,0
644,Male,35,5,161591.1,3,1,1,63795.6,0
746,Male,47,8,142382.0,1,1,1,62086.6,0
588,Male,33,2,0.0,2,1,1,12483.6,0
691,Male,30,9,0.0,2,0,1,10963.0,0
666,Female,38,6,127043.1,1,1,1,8247.0,0
640,Female,46,3,0.0,1,1,1,156260.1,0
611,Female,29,4,78885.9,2,1,1,26927.7,0
651,Female,45,8,95922.9,1,1,0,84782.4,1
529,Female,29,8,0.0,2,1,0,19842.1,0
676,Female,36,3,91711.6,1,1,1,95393.4,0
639,Female,46,10,110031.1,2,1,1,133995.6,0
782,Male,36,5,81210.7,2,0,1,108003.4,0
641,Male,32,5,122947.9,1,1,1,99154.9,0
697,Female,38,1,182065.9,1,1,0,49503.5,0
623,Male,45,0,0.0,1,1,0,196533.7,1
494,Female,41,2,69974.7,2,1,0,188426.1,1
731,Female,38,10,123711.7,2,1,0,171340.7,1
657,Male,44,6,76495.0,1,1,0,79071.9,0
744,Female,38,9,0.0,2,0,0,20940.8,0
774,Male,46,9,0.0,2,1,1,34774.3,0
850,Female,45,1,121874.9,1,0,0,6865.4,1
551,Female,45,6,0.0,2,1,1,51143.4,0
638,Male,36,6,188455.2,1,0,0,47031.4,1
792,Female,42,0,99045.9,2,1,0,47160.0,0
666,Female,36,8,0.0,1,0,1,158667.0,0
716,Female,30,2,205770.8,2,0,0,65464.7,0
594,Female,31,0,79341.0,1,1,0,78255.9,0
600,Male,57,9,138456.0,2,1,1,103548.3,0
565,Male,49,7,0.0,2,1,1,89609.3,0
678,Male,48,2,101099.9,2,0,1,193476.0,0
648,Female,31,5,0.0,2,1,1,5199.0,0
642,Male,40,8,109219.8,1,1,0,52827.5,0
706,Male,67,1,123276.7,2,1,1,86507.9,1
668,Male,43,10,113034.3,1,1,1,100423.9,0
635,Male,41,1,0.0,2,1,0,175611.5,0
603,Male,30,6,129548.5,2,1,1,19282.9,0
635,Female,72,4,74812.8,1,0,1,27448.3,0
642,Female,40,7,0.0,2,1,0,183963.3,0
785,Female,54,1,0.0,2,1,0,45113.9,1
628,Female,28,3,153538.1,2,1,0,110776.0,0
499,Female,38,9,0.0,2,0,1,183042.2,0
567,Male,34,10,0.0,2,0,1,161571.8,0
449,Male,32,0,155619.4,1,1,1,166692.0,0
701,Male,35,10,159693.9,2,1,1,71173.6,0
613,Male,37,3,171653.2,1,0,1,5353.1,0
683,Female,39,2,47685.5,2,1,1,86019.5,0
581,Male,35,4,0.0,2,0,1,86383.8,0
620,Male,61,5,0.0,1,0,0,31641.5,1
561,Male,28,6,123692.0,1,1,1,70549.0,0
558,Male,26,1,148853.3,2,1,1,24411.0,0
642,Male,35,2,133162.0,1,0,1,122254.9,0
805,Male,24,6,143221.4,2,1,0,186035.7,0
687,Male,35,9,0.0,2,0,1,73133.8,0
695,Male,56,1,0.0,3,1,0,187734.5,1
562,Male,33,6,0.0,2,1,0,111590.4,0
613,Male,38,9,126265.9,2,0,0,15860.0,0
589,Male,37,5,0.0,1,1,0,61324.9,0
593,Male,31,8,112713.3,1,1,1,176868.9,0
714,Male,34,5,141173.0,1,0,1,98896.1,0
588,Female,35,7,0.0,2,1,1,108739.2,0
679,Male,39,6,0.0,2,1,0,12266.1,0
730,Male,38,5,118866.4,1,1,1,163317.5,0
833,Male,47,2,0.0,2,1,1,182247.8,0
586,Female,33,7,0.0,2,1,1,168261.4,0
567,Female,54,5,92316.3,2,1,0,158590.7,1
637,Male,30,1,122185.5,1,1,0,102566.5,1
711,Male,38,4,123345.9,1,1,0,141827.8,0
828,Male,30,4,73070.2,2,0,0,161671.2,0
500,Male,38,7,0.0,2,0,0,192013.2,0
807,Male,47,1,95120.6,1,0,0,127875.1,0
850,Male,40,8,102800.7,1,1,0,60811.6,0
782,Female,70,7,97072.4,1,0,1,131177.2,0
629,Male,31,6,132876.6,1,1,1,130862.1,0
582,Male,33,6,0.0,2,0,1,72970.9,0
468,Male,22,2,0.0,2,1,0,28124.0,0
670,Male,36,3,0.0,1,1,0,140754.2,1
805,Male,39,2,0.0,1,0,0,166650.3,0
720,Male,26,10,51962.9,2,1,0,45507.2,0
781,Female,29,6,98759.9,1,0,0,112202.6,0
592,Male,33,2,156570.9,1,1,1,37140.2,0
542,Female,42,1,0.0,1,1,1,178256.6,1
532,Male,42,1,159024.7,1,1,0,100982.9,1
520,Female,39,1,73493.2,1,0,1,109626.1,1
759,Female,45,8,0.0,2,1,1,99251.2,0
473,Female,35,6,69617.4,1,1,0,143345.7,0
639,Female,35,5,136526.3,2,1,0,59653.0,0
705,Male,25,3,113736.3,1,0,1,196864.6,0
530,Male,52,1,106723.3,1,0,0,109960.4,1
516,Female,33,10,138847.9,1,1,1,127256.7,0
850,Female,40,0,0.0,2,1,0,1100.0,0
746,Female,33,2,107868.1,2,1,1,146192.4,0
622,Male,33,3,96926.1,2,1,0,48553.8,0
743,Male,30,7,77599.2,1,0,0,144407.1,0
732,Male,38,5,178787.5,1,1,1,195760.5,0
850,Male,81,5,0.0,2,1,1,44827.5,0
850,Female,34,3,129668.4,2,1,1,88744.0,0
686,Male,34,6,146178.1,2,1,1,88837.1,0
556,Female,40,8,0.0,2,1,0,62112.7,0
673,Male,37,4,0.0,2,0,0,163563.1,0
809,Female,38,2,154763.2,2,1,1,174800.3,0
634,Female,56,3,116251.2,1,0,1,42429.9,1
630,Male,37,6,0.0,2,1,1,82647.7,0
564,Female,30,0,100954.9,2,0,0,134175.2,0
625,Female,51,4,124620.0,2,1,0,92243.9,1
677,Female,34,4,0.0,2,1,1,6175.5,0
583,Male,40,9,112701.0,1,0,0,29213.6,0
592,Male,45,8,84692.5,1,0,1,67214.0,0
637,Male,49,2,108204.5,1,1,0,169037.8,1
850,Male,30,6,86449.4,1,1,1,188809.2,0
633,Male,42,10,0.0,1,0,1,79408.2,0
751,Male,36,5,73195.0,1,1,1,89222.7,0
592,Male,31,7,124593.2,1,1,0,86079.7,0
716,Male,50,2,119655.8,1,1,1,12944.2,1
641,Male,42,3,121765.4,2,1,1,166516.8,0
849,Male,35,4,110837.7,1,0,0,126419.8,0
647,Male,47,10,99835.2,1,0,1,89103.1,0
608,Female,30,2,91057.4,2,1,0,132973.2,0
555,Female,26,7,0.0,2,1,0,93122.4,0
497,Male,27,7,149400.3,1,0,0,167522.2,0
599,Male,38,9,89111.6,1,0,0,157239.6,0
545,Male,33,1,132527.9,2,0,1,107429.7,0
774,Female,36,9,114997.4,1,1,0,75304.1,0
464,Male,46,6,161798.5,1,1,0,182944.5,0
696,Female,27,2,96129.3,2,1,1,5983.7,0
667,Male,45,3,0.0,2,0,0,163655.0,0
812,Male,32,5,133051.0,2,1,0,89385.9,0
516,Male,51,8,120124.4,2,0,1,168773.5,0
645,Male,39,8,0.0,2,0,0,96864.4,0
664,Male,32,5,133705.7,1,0,0,134455.8,0
427,Female,39,9,0.0,2,1,0,28368.4,0
685,Female,40,7,0.0,2,1,0,103898.6,0
585,Female,33,4,152805.1,1,1,0,63239.7,0
519,Female,21,1,151701.5,3,1,1,170138.7,1
708,Female,67,1,0.0,2,0,1,3837.1,0
717,Female,22,5,112465.1,1,1,1,92977.8,0
465,Male,24,6,156007.1,1,1,0,191368.4,0
829,Male,28,3,132405.5,3,1,0,104889.2,1
826,Male,26,5,142662.7,1,0,0,60285.3,0
747,Male,36,8,102603.3,2,1,1,180693.6,0
707,Male,32,9,0.0,2,1,0,126475.8,0
590,Male,37,1,0.0,2,0,0,133536.0,0
603,Male,57,6,105000.9,2,1,1,87412.2,1
615,Male,45,5,0.0,2,1,1,164886.6,0
634,Female,36,1,69519.0,1,1,0,116238.4,0
716,Male,41,8,126145.5,2,1,1,138051.2,0
647,Male,41,4,138937.4,1,1,1,101617.6,1
591,Female,44,10,113582.0,1,1,0,1985.4,0
574,Male,34,1,112572.4,1,0,0,165626.6,0
467,Male,51,10,114514.7,2,1,0,177784.7,1
701,Female,35,2,0.0,2,1,1,65765.2,0
747,Female,34,10,0.0,2,1,1,50759.8,0
650,Male,32,2,84906.5,1,1,0,163216.5,0
731,Female,39,2,126816.2,1,1,1,74850.9,0
638,Female,26,1,105249.8,2,1,1,23491.1,0
569,Male,41,2,0.0,2,1,0,134272.6,0
459,Male,50,5,109387.9,1,1,0,155721.2,0
632,Male,23,3,122478.5,1,1,0,147230.8,1
683,Female,73,8,137732.2,2,1,1,133210.4,0
850,Female,46,2,157866.8,1,1,1,18986.1,0
512,Female,41,6,0.0,1,1,1,100507.8,0
616,Female,31,3,136789.1,1,1,0,59346.4,1
664,Male,36,1,0.0,2,1,1,95372.6,0
694,Male,30,10,144684.0,1,1,1,31805.5,0
655,Male,24,9,107065.3,1,1,1,51959.8,0
607,Female,33,8,91301.7,1,0,1,130824.6,0
684,Male,39,4,207035.0,2,0,0,157694.8,1
763,Male,37,8,0.0,2,1,1,933.4,0
671,Male,50,8,0.0,1,0,1,2560.1,0
592,Male,38,3,0.0,1,1,1,12905.9,1
666,Female,36,6,0.0,2,1,0,176692.9,0
667,Male,34,5,0.0,2,1,1,102908.6,0
850,Male,36,6,0.0,2,0,1,41291.1,0
622,Male,42,9,0.0,2,1,0,119127.1,0
577,Female,30,8,92472.1,2,0,1,126434.6,0
555,Male,21,1,0.0,2,0,0,103901.4,0
547,Male,62,10,127738.8,2,1,1,85153.0,0
613,Female,50,5,101243.0,2,1,0,12493.6,0
672,Female,43,4,92599.6,2,1,1,167336.8,0
624,Female,36,10,0.0,2,0,1,186180.4,0
